Adress,Radius,Budget,Tabu List's Max Size
"lane removed at (1446977476, 7569883612, 0)",2017,4154,296.7249999999999,1273.4757351875305
"lane removed at (1762736473, 1376112380, 0)",2017,4154,308.785,1332.4458265304565
"lane reversed at (1762758323, 1762758327, 0)",2017,4154,303.01199999999994,1453.0405187606812
"lane added at (1171175108, 1171175105, 0)",2017,4154,291.67499999999995,1512.6411545276642
"lane added at (1762736488, 1762736474, 0)",2017,4154,300.06700000000006,1573.622184753418
"lane removed at (1448393840, 1559219907, 0)",2017,4154,291.79999999999984,1636.4692509174347
"lane removed at (1454608431, 1454608416, 0)",2017,4154,290.111,1697.6026146411896
"lane reversed at (1712251886, 1559220065, 0)",2017,4154,281.163,1758.3336849212646
"lane removed at (1014985360, 1559405785, 0)",2017,4154,304.025,1817.074541091919
"lane added at (1171100796, 442146551, 0)",2017,4154,306.397,1876.5591833591461
"lane reversed at (3574832161, 3574832141, 0)",2017,4154,297.7150000000001,1938.069254875183
"lane removed at (906203405, 4060188723, 0)",2017,4154,298.91400000000004,2060.7943375110626
"lane reversed at (7575438336, 3596396228, 0)",2017,4154,305.01199999999994,2599.7898602485657
"lane reversed at (2296911600, 2296911596, 0)",2017,4154,292.1299999999999,2724.7408072948456
"lane removed at (1547149711, 2288496959, 0)",2017,4154,286.5899999999999,2782.6112122535706
"lane removed at (10580484194, 9042120352, 0)",2017,4154,287.76199999999994,2905.8973870277405
"lane reversed at (2051152053, 2051151822, 0)",2017,4154,304.49700000000007,2968.209195613861
"lane added at (1448393781, 1448393676, 0)",2017,4154,280.7159999999999,3027.6062943935394
"lane added at (972596305, 972596294, 0)",2017,4154,308.24600000000004,3087.12579202652
"lane reversed at (876375228, 876375198, 0)",2017,4154,292.7260000000001,3148.672409057617
"lane removed at (7574381745, 1421417682, 0)",2017,4154,291.518,3211.184983730316
"lane added at (1432648550, 1432648514, 0)",2017,4154,303.3699999999999,3271.701891899109
"lane reversed at (1559220000, 1448393830, 0)",2017,4154,299.9759999999999,3333.3911859989166
"lane added at (1735673778, 4821966103, 0)",2017,4154,296.57799999999986,3398.1750631332397
"lane removed at (2148462201, 2148462155, 0)",2017,4154,301.639,3458.2617955207825
"lane removed at (1457918830, 1457918702, 0)",2017,4154,302.5079999999999,3523.151626110077
"lane reversed at (9012674349, 412095822, 0)",2017,4154,285.4869999999999,3585.5443108081818
"lane reversed at (6429267998, 542395697, 0)",2017,4154,304.591,3645.005306005478
"lane added at (1455124531, 1547149562, 0)",2017,4154,294.9030000000001,3707.4752967357635
"lane reversed at (3816384093, 3816384092, 0)",2017,4154,293.771,3768.2072057724
"lane added at (1425790462, 7575438234, 0)",2017,4154,294.74500000000006,3829.3073291778564
"lane removed at (2051152014, 8637233226, 0)",2017,4154,295.471,3891.6689732074738
"lane reversed at (6208670836, 865711766, 0)",2017,4154,302.47999999999996,3954.3514704704285
"lane reversed at (541838389, 541838306, 0)",2017,4154,295.999,4014.689273118973
"lane reversed at (1559132598, 7564231959, 0)",2017,4154,301.9250000000001,4074.1436116695404
"lane removed at (1428539445, 1700539611, 0)",2017,4154,299.05899999999997,4137.526278734207
"lane removed at (7564231959, 1559132598, 0)",2017,4154,290.10799999999995,4200.36935210228
"lane reversed at (1735673736, 3345762808, 0)",2017,4154,303.395,4261.296600341797
"lane added at (553324158, 1814449699, 0)",2017,4154,298.5130000000001,4322.37017416954
"lane reversed at (7266364455, 9112290059, 0)",2017,4154,290.185,4384.8867955207825
"lane removed at (7581279113, 7581279107, 0)",2017,4154,304.38000000000005,4448.548276424408
"lane reversed at (4160021374, 4160021372, 0)",2017,4154,300.259,4510.401036739349
"lane removed at (1457918882, 1422946523, 0)",2017,4154,300.5319999999999,4570.808012008667
"lane added at (412431572, 3896427276, 0)",2017,4154,297.70000000000005,4632.189309597015
"lane removed at (1383273728, 1433190395, 0)",2017,4154,291.1559999999999,4694.497710466385
"lane reversed at (1145593788, 1145593750, 0)",2017,4154,295.3739999999999,4756.24422621727
"lane reversed at (2641782255, 7535501319, 0)",2017,4154,297.087,4815.089211940765
"lane added at (2418889619, 1445833486, 0)",2017,4154,299.017,4876.816428422928
"lane removed at (7597337929, 7597337926, 0)",2017,4154,294.0559999999999,4937.41925907135
"lane added at (6570374049, 6570374047, 0)",2017,4154,300.5159999999999,5000.047402143478
"lane removed at (1254208345, 2327509001, 0)",2017,4154,297.0269999999999,5059.153764247894
"lane added at (1029552850, 1741003855, 0)",2017,4154,296.6050000000001,5119.0055277347565
"lane reversed at (2051151962, 2051151969, 0)",2017,4154,296.06299999999993,5179.31344294548
"lane added at (442145577, 442637861, 0)",2017,4154,295.5679999999999,5238.640561103821
"lane reversed at (1559238496, 1448393812, 0)",2017,4154,305.0880000000001,5298.896295309067
"lane added at (1559394734, 1447415921, 0)",2017,4154,298.238,5357.330420255661
"lane added at (2288496959, 874900189, 0)",2017,4154,290.288,5421.235735654831
"lane reversed at (1171175211, 1171175102, 0)",2017,4154,296.0190000000002,5485.45769071579
"lane reversed at (1741003887, 1741003886, 0)",2017,4154,302.1759999999999,5547.62685585022
"lane reversed at (8784960102, 869444558, 0)",2017,4154,286.6609999999999,5609.930483818054
"lane removed at (8816670038, 1559405802, 0)",2017,4154,304.99799999999993,5671.241082668304
Status,Ending Time
None,5671.893818855286
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,80000,20
Operation,Number of Nodes,Number of Edges,Value,Time
"lane added at (7590821871, 2292502765, 0)",2017,4154,298.347,65.21211647987366
"lane added at (917160836, 917160847, 0)",2017,4154,306.7860000000001,128.7141411304474
"lane added at (5301708623, 1420498883, 0)",2017,4154,299.22299999999996,191.83152651786804
"lane removed at (7599167905, 1411725499, 0)",2017,4154,302.825,251.59855461120605
"lane removed at (1381939314, 863981684, 0)",2017,4154,299.31499999999994,310.6913363933563
"lane reversed at (1145593766, 1145593778, 0)",2017,4154,305.33500000000004,371.0947709083557
"lane removed at (1374207944, 1374207915, 0)",2017,4154,303.28899999999993,431.09806871414185
"lane removed at (1559238475, 1559238493, 0)",2017,4154,292.14799999999997,491.5886206626892
"lane added at (1446977412, 7156906165, 0)",2017,4154,306.9490000000002,553.5415749549866
"lane removed at (874900080, 1741003891, 0)",2017,4154,298.5759999999999,613.4934883117676
"lane reversed at (1428535881, 1448726258, 0)",2017,4154,300.62399999999985,674.5726997852325
"lane added at (1120498160, 1120498264, 0)",2017,4154,292.6679999999999,737.7044348716736
"lane removed at (5549355137, 2051152082, 0)",2017,4154,299.9390000000001,797.3494968414307
"lane added at (1446977474, 1461590653, 0)",2017,4154,291.7889999999999,859.2054347991943
"lane removed at (542607588, 2608953058, 0)",2017,4154,302.04200000000003,920.7864720821381
"lane reversed at (2407054834, 865711367, 0)",2017,4154,295.45799999999997,980.1665544509888
"lane reversed at (1029552941, 1029552970, 0)",2017,4154,286.305,1043.6121571063995
"lane reversed at (553488002, 553488076, 0)",2017,4154,304.9589999999999,1104.1174614429474
"lane removed at (4160021377, 4160021374, 0)",2017,4154,295.095,1168.6942501068115
"lane removed at (1336181609, 1171175139, 0)",2017,4154,292.19199999999995,1228.1090936660767
"lane removed at (1559394704, 1559451123, 0)",2017,4154,285.512,1291.4934384822845
"lane reversed at (1559238493, 1738827779, 0)",2017,4154,303.65100000000007,1352.4294106960297
"lane reversed at (1741003863, 2298986263, 0)",2017,4154,298.69499999999994,1413.2287719249725
"lane removed at (7148703863, 7148703862, 0)",2017,4154,299.74899999999997,1474.118304014206
"lane added at (8778602270, 3596399836, 0)",2017,4154,296.6090000000001,1535.9131305217743
"lane added at (1641842386, 1641842411, 0)",2017,4154,289.11299999999994,1597.6524662971497
"lane removed at (1457918882, 1458040353, 0)",2017,4154,299.31500000000017,1658.62877035141
"lane reversed at (1553815363, 419484841, 0)",2017,4154,307.31500000000005,1720.5329506397247
"lane reversed at (1461590562, 1559132528, 0)",2017,4154,296.724,1784.0597450733185
"lane reversed at (7148703857, 7148703854, 0)",2017,4154,296.67199999999997,1843.5762779712677
"lane reversed at (3412796202, 3412796205, 0)",2017,4154,299.64500000000004,1906.75279712677
"lane reversed at (1171175084, 1171175081, 0)",2017,4154,309.11100000000005,1967.291719198227
"lane removed at (7598353383, 4756501662, 0)",2017,4154,296.356,2027.44500374794
"lane reversed at (1645767362, 869444272, 0)",2017,4154,284.94800000000004,2088.014570951462
"lane added at (1448453890, 1448453887, 0)",2017,4154,297.62899999999985,2148.753518104553
"lane added at (1446977471, 1446977410, 0)",2017,4154,294.2220000000001,2208.490111351013
"lane added at (419484724, 553488076, 0)",2017,4154,301.85100000000006,2267.9325544834137
"lane removed at (1547149562, 1547149630, 0)",2017,4154,293.242,2330.025411605835
"lane removed at (4060188723, 2296910620, 0)",2017,4154,295.08400000000006,2390.3592104911804
"lane added at (8919264677, 1014985480, 0)",2017,4154,300.85500000000025,2451.5283284187317
"lane reversed at (874900261, 960018348, 0)",2017,4154,304.5950000000001,2510.2922093868256
"lane removed at (1120498183, 1120498170, 0)",2017,4154,295.0629999999999,2571.1311626434326
"lane reversed at (1171100815, 1171100803, 0)",2017,4154,293.476,2629.414971590042
"lane added at (6438675288, 6373839015, 0)",2017,4154,294.3450000000001,2690.5459821224213
"lane removed at (876374701, 876374662, 0)",2017,4154,292.89799999999997,2750.474262237549
"lane removed at (1029552844, 1029552885, 0)",2017,4154,297.401,2812.1890404224396
"lane removed at (1741003827, 1741003829, 0)",2017,4154,304.8,2872.935758829117
"lane added at (1425796974, 1425796996, 0)",2017,4154,292.6729999999999,2933.7422699928284
"lane removed at (1438403626, 1422946491, 0)",2017,4154,297.02,2994.6496617794037
"lane removed at (1433190395, 1422946493, 0)",2017,4154,299.085,3055.5629200935364
"lane removed at (7189168177, 442127004, 0)",2017,4154,299.751,3116.0921425819397
"lane removed at (7599086250, 1831603411, 0)",2017,4154,301.3990000000001,3238.599702358246
"lane reversed at (412462143, 412437541, 0)",2017,4154,292.22200000000004,3297.2809994220734
"lane reversed at (8778242477, 3596396224, 0)",2017,4154,295.4830000000001,3357.6152079105377
"lane reversed at (1454993618, 1547149666, 0)",2017,4154,304.633,3418.714391708374
"lane removed at (1741003765, 2671190007, 0)",2017,4154,308.8960000000001,3478.8127229213715
"lane removed at (2387680303, 90200109, 0)",2017,4154,311.1670000000001,3541.422599554062
"lane added at (1683198776, 1683198777, 0)",2017,4154,300.61699999999996,3601.2423691749573
"lane reversed at (1438403562, 1438403560, 0)",2017,4154,293.39600000000013,3660.013954639435
"lane reversed at (1425790462, 1425796978, 0)",2017,4154,282.0079999999999,3718.893148422241
"lane removed at (1420498885, 1420498881, 0)",2017,4154,302.6909999999999,3780.468270778656
"lane added at (7598353383, 4756501662, 0)",2017,4154,301.299,3841.092209339142
"lane reversed at (1014985448, 972596270, 0)",2017,4154,297.7360000000001,3901.0819981098175
"lane added at (1446977464, 869713766, 0)",2017,4154,310.92099999999994,3962.190363883972
"lane removed at (1559394728, 1559394790, 0)",2017,4154,303.318,4022.581320285797
"lane reversed at (874900032, 1029552941, 0)",2017,4154,295.75299999999993,4084.937736749649
"lane reversed at (7597337926, 7597337929, 0)",2017,4154,306.12899999999996,4148.126479148865
"lane added at (7575438204, 8666707275, 0)",2017,4154,307.525,4209.352809906006
"lane added at (1741003887, 2671190006, 0)",2017,4154,290.94300000000004,4268.813237667084
"lane added at (1559451196, 865711490, 0)",2017,4154,295.94000000000005,4330.906757116318
"lane added at (1421417642, 1425804329, 0)",2017,4154,299.2919999999999,4392.508871078491
"lane added at (542395697, 542396533, 0)",2017,4154,303.41499999999996,4451.680643558502
"lane removed at (553411406, 553411212, 0)",2017,4154,307.161,4511.189938783646
"lane added at (1762758327, 5816300378, 0)",2017,4154,304.5609999999999,4571.991921663284
"lane reversed at (2609358730, 2264700179, 0)",2017,4154,292.647,4634.68567442894
"lane added at (1741003877, 1741003885, 0)",2017,4154,296.03,4697.029113292694
"lane added at (1376112310, 1376112362, 0)",2017,4154,301.5750000000001,4756.853306055069
"lane removed at (7569883598, 7569883612, 0)",2017,4154,303.817,4819.54958820343
"lane added at (1559451122, 1447398396, 0)",2017,4154,299.81899999999985,4881.5188908576965
"lane added at (1124830396, 1124830349, 0)",2017,4154,302.71,5003.843725204468
"lane removed at (419484365, 9038873002, 0)",2017,4154,302.198,5063.71862578392
"lane reversed at (1438403610, 1433190384, 0)",2017,4154,293.1419999999999,5126.108026027679
"lane removed at (1547149741, 1455124531, 0)",2017,4154,301.41099999999994,5188.304066896439
"lane removed at (2296911604, 5158084789, 0)",2017,4154,307.577,5250.906579494476
"lane removed at (1448453887, 1559219875, 0)",2017,4154,289.0559999999999,5312.2233674526215
"lane reversed at (1559394710, 1447428220, 0)",2017,4154,307.424,5375.534461021423
"lane added at (1447398395, 3574832161, 0)",2017,4154,298.23699999999985,5437.0655217170715
"lane removed at (865711490, 865711601, 0)",2017,4154,293.2779999999999,5499.318560600281
"lane reversed at (1741003964, 1741003965, 0)",2017,4154,298.923,5559.014968156815
"lane removed at (2292506749, 7590823485, 0)",2017,4154,296.386,5620.067053556442
"lane added at (1889401793, 1889401798, 0)",2017,4154,277.68300000000005,5680.358820915222
"lane reversed at (1014474691, 1446977473, 0)",2017,4154,305.624,5742.024077177048
"lane added at (1171175109, 1171175231, 0)",2017,4154,288.23800000000017,5803.025611400604
"lane added at (541837978, 541838634, 0)",2017,4154,298.32400000000007,5864.729741573334
"lane added at (1171100815, 1448354499, 0)",2017,4154,297.86,5924.949254512787
"lane added at (2051152113, 2051151806, 0)",2017,4154,280.729,5984.357520341873
"lane removed at (1446977476, 7569883671, 0)",2017,4154,296.36099999999993,6046.22927570343
"lane removed at (6570374049, 7579093598, 0)",2017,4154,288.0349999999999,6108.677193403244
"lane reversed at (1453341841, 1453341805, 0)",2017,4154,295.59000000000003,6169.896303653717
"lane reversed at (2035098095, 2035097887, 0)",2017,4154,282.18800000000005,6230.128334522247
"lane removed at (874900030, 2051152017, 0)",2017,4154,292.0749999999998,6294.4165053367615
"lane added at (1376112290, 8922207821, 0)",2017,4154,299.91599999999994,6357.2052137851715
"lane removed at (1625344683, 1625344668, 0)",2017,4154,300.28,6416.649111032486
"lane added at (1741003726, 1741003711, 0)",2017,4154,308.0999999999999,6481.140169143677
"lane added at (1376112358, 1376112355, 0)",2017,4154,298.22,6542.091201782227
"lane added at (1749056096, 1749056083, 0)",2017,4154,302.6539999999999,6605.236391544342
"lane added at (1492006193, 1492006191, 0)",2017,4154,303.8310000000001,6667.068379402161
"lane reversed at (7590949143, 2292502748, 0)",2017,4154,302.2100000000001,6728.838448524475
"lane reversed at (3596396228, 7575438328, 0)",2017,4154,301.80600000000004,6791.251634120941
"lane reversed at (1559394734, 6456322199, 0)",2017,4154,283.187,6853.527724742889
"lane removed at (5549355137, 7590581757, 0)",2017,4154,300.32999999999987,6916.104998826981
"lane removed at (1547149630, 1547149625, 0)",2017,4154,291.626,6979.712100744247
"lane removed at (1381939300, 1381939314, 0)",2017,4154,305.27500000000003,7042.347890377045
"lane removed at (865711582, 972596407, 0)",2017,4154,294.29400000000004,7102.015093803406
"lane reversed at (1762736486, 1762736504, 0)",2017,4154,293.2890000000001,7166.133013248444
"lane removed at (8922334172, 1453341800, 0)",2017,4154,289.813,7229.467027664185
"lane reversed at (8666801575, 8666801576, 0)",2017,4154,299.336,7290.760536432266
"lane reversed at (1120498155, 1120498219, 0)",2017,4154,293.9899999999999,7353.701600313187
"lane added at (412442531, 1145593741, 0)",2017,4154,289.522,7414.87264752388
"lane added at (2892189217, 876374662, 0)",2017,4154,297.235,7475.49404001236
"lane added at (1422633036, 2296910731, 0)",2017,4154,298.79599999999994,7537.729659080505
"lane removed at (2387680302, 5310668149, 0)",2017,4154,294.9689999999999,7600.421255350113
"lane reversed at (1454993690, 1454993647, 0)",2017,4154,295.5610000000001,7660.619488954544
"lane removed at (1345751674, 865711284, 0)",2017,4154,279.7890000000001,7722.958461046219
"lane added at (2051151772, 2051152101, 0)",2017,4154,304.3389999999999,7785.998811006546
"lane added at (8666707275, 8666707274, 0)",2017,4154,297.4929999999999,7846.982933282852
"lane removed at (1120498246, 1120498184, 0)",2017,4154,285.6770000000001,7912.83344912529
"lane reversed at (1448393899, 1559219907, 0)",2017,4154,304.19400000000013,7975.614962339401
Status,Ending Time
None,7976.325845241547
Adress,Radius,Budget,Tabu List's Max Size
"Rua Roberto Sampaio Gonzaga, Florianópolis, Brazil",4500,80000,40
Operation,Number of Nodes,Number of Edges,Value,Time
"lane added at (908806633, 2309486962, 0)",2017,4154,286.32899999999995,65.69321870803833
"lane removed at (442141731, 442127074, 0)",2017,4154,298.743,126.50401139259338
"lane reversed at (1425796978, 1425796990, 0)",2017,4154,295.70700000000005,188.7019019126892
"lane reversed at (1433190395, 1383273728, 0)",2017,4154,299.60900000000004,248.48917174339294
"lane removed at (1145593766, 1383257095, 0)",2017,4154,303.95199999999994,310.1914801597595
"lane removed at (1120498185, 1120498234, 0)",2017,4154,297.76699999999994,369.98255944252014
"lane removed at (1446977450, 869713694, 0)",2017,4154,302.4750000000002,428.8236229419708
"lane removed at (1455124465, 1547149674, 0)",2017,4154,299.1590000000001,489.3644595146179
"lane reversed at (7579093681, 7579093689, 0)",2017,4154,294.49799999999993,548.1377098560333
"lane reversed at (1120498234, 1120498209, 0)",2017,4154,276.62200000000007,608.0090184211731
"lane added at (1547095627, 1171100782, 0)",2017,4154,302.79299999999984,670.2380242347717
"lane reversed at (2992247769, 1422946509, 0)",2017,4154,293.26400000000007,731.5401749610901
"lane removed at (1559219960, 1559394790, 0)",2017,4154,300.22,793.8367409706116
"lane removed at (1447428234, 1447434759, 0)",2017,4154,290.5930000000002,853.5576565265656
"lane added at (1438405028, 1457918870, 0)",2017,4154,293.22400000000016,913.790723323822
"lane removed at (915079592, 863981990, 0)",2017,4154,300.2029999999999,975.8056402206421
"lane reversed at (1559394758, 1171100777, 0)",2017,4154,298.7710000000001,1037.4934558868408
"lane removed at (553411979, 553411825, 0)",2017,4154,300.4049999999999,1095.85275888443
"lane reversed at (1457918702, 1528034275, 0)",2017,4154,301.5049999999999,1155.8447122573853
"lane reversed at (1171100780, 1171100815, 0)",2017,4154,294.27300000000014,1215.085086107254
"lane reversed at (1438403611, 1438403558, 0)",2017,4154,300.159,1274.9116501808167
"lane added at (1428535911, 1428535881, 0)",2017,4154,299.12100000000004,1336.2013685703278
"lane removed at (7563463432, 7563463431, 0)",2017,4154,295.4179999999999,1397.4524717330933
"lane removed at (5310668149, 1014446324, 0)",2017,4154,298.6319999999999,1455.4906740188599
"lane added at (1741003885, 1741003915, 0)",2017,4154,302.291,1515.1815989017487
"lane removed at (917160834, 2296910731, 0)",2017,4154,289.47500000000014,1576.152447462082
"lane added at (1120498247, 1120498235, 0)",2017,4154,299.5000000000001,1634.4369962215424
"lane added at (1649117765, 1422946497, 0)",2017,4154,302.231,1696.8042759895325
"lane removed at (1447415917, 1171100793, 0)",2017,4154,286.42799999999994,1757.7668795585632
"lane removed at (972596394, 1677205664, 0)",2017,4154,297.6859999999999,1819.557744026184
"lane removed at (2051151848, 2051151962, 0)",2017,4154,297.346,1880.1173911094666
"lane removed at (1448354499, 419484427, 0)",2017,4154,292.531,1941.0077953338623
"lane reversed at (1145593741, 412442531, 0)",2017,4154,292.39299999999986,2001.1442000865936
"lane added at (1559220008, 1447428225, 0)",2017,4154,290.23400000000015,2064.341748714447
"lane added at (1762736474, 9039047736, 0)",2017,4154,287.0290000000001,2124.9669098854065
"lane reversed at (1376112358, 1474235939, 0)",2017,4154,297.4570000000001,2183.2827665805817
"lane removed at (1438403562, 1438403606, 0)",2017,4154,292.8919999999999,2243.5818707942963
"lane removed at (1741003861, 1741003735, 0)",2017,4154,299.374,2302.0770406723022
"lane added at (5310668149, 90200109, 0)",2017,4154,305.374,2361.8651609420776
"lane removed at (7597337926, 8987414771, 0)",2017,4154,302.3359999999999,2424.081498861313
"lane removed at (553324311, 553324141, 0)",2017,4154,290.6910000000001,2485.255338191986
"lane reversed at (863981684, 863981702, 0)",2017,4154,296.326,2546.196992635727
"lane removed at (2140694074, 869444255, 0)",2017,4154,297.4259999999999,2607.932941198349
"lane removed at (1738827804, 1738827798, 0)",2017,4154,293.285,2667.244874715805
"lane reversed at (1422946487, 1433190391, 0)",2017,4154,304.283,2730.3295249938965
"lane reversed at (2051152053, 2051151822, 0)",2017,4154,293.886,2793.396899700165
"lane removed at (1437604672, 1437604680, 0)",2017,4154,295.62199999999996,2852.5214700698853
"lane reversed at (1700539611, 1428539445, 0)",2017,4154,297.4770000000001,2913.2944967746735
"lane added at (1554347985, 9012674346, 0)",2017,4154,293.04200000000003,2973.7815527915955
"lane reversed at (1461590562, 1461590653, 0)",2017,4154,285.27299999999997,3034.8105335235596
"lane removed at (541838707, 1609339393, 0)",2017,4154,294.376,3096.8362560272217
"lane reversed at (3954428514, 869444541, 0)",2017,4154,291.93100000000004,3156.114020347595
"lane reversed at (2051151830, 2051151884, 0)",2017,4154,293.40399999999994,3216.448783636093
"lane removed at (1120498234, 1120498185, 0)",2017,4154,288.17400000000004,3277.0837700366974
"lane added at (1862781367, 412435934, 0)",2017,4154,290.18899999999996,3339.0827896595
"lane removed at (6765275349, 6765275350, 0)",2017,4154,287.37000000000006,3399.745990037918
"lane added at (1448454010, 553411618, 0)",2017,4154,296.116,3463.6672751903534
"lane reversed at (865711139, 419484381, 0)",2017,4154,304.1649999999999,3527.252959251404
"lane removed at (1559219875, 1448453963, 0)",2017,4154,293.49799999999993,3587.6330115795135
"lane removed at (1447434751, 2211885294, 0)",2017,4154,295.414,3647.769886493683
"lane reversed at (7148703860, 7148703861, 0)",2017,4154,294.32400000000007,3708.5063211917877
"lane added at (1528034245, 1528034250, 0)",2017,4154,306.39400000000006,3769.685786485672
"lane added at (7569883615, 7569883612, 0)",2017,4154,293.1529999999999,3828.914951324463
"lane removed at (7597337929, 7597337926, 0)",2017,4154,298.37800000000004,3889.381073474884
"lane removed at (1559220005, 1447434759, 0)",2017,4154,308.74300000000005,3950.2448995113373
"lane added at (1120498264, 1120498198, 0)",2017,4154,295.95599999999996,4009.1974585056305
"lane reversed at (1559220035, 1447428226, 0)",2017,4154,295.66299999999995,4069.5533697605133
"lane removed at (1374207917, 1374207932, 0)",2017,4154,302.047,4131.820734024048
"lane reversed at (3379556177, 1376112352, 0)",2017,4154,298.6400000000001,4192.047072649002
"lane reversed at (1432620745, 1432620744, 0)",2017,4154,302.8480000000001,4253.3434982299805
"lane reversed at (7575438293, 3596396224, 0)",2017,4154,306.147,4313.349729537964
"lane removed at (915806767, 8835175144, 0)",2017,4154,301.8479999999999,4375.551416635513
"lane reversed at (865711423, 2387680302, 0)",2017,4154,301.74799999999993,4436.137814998627
"lane added at (1457918870, 1422946507, 0)",2017,4154,303.56100000000004,4496.59977722168
"lane reversed at (7569883601, 7569883598, 0)",2017,4154,293.11999999999995,4556.5182592868805
"lane added at (863981684, 1381939314, 0)",2017,4154,296.42599999999993,4617.585090875626
"lane removed at (1120498160, 1120498295, 0)",2017,4154,296.4850000000001,4679.691905498505
"lane removed at (1554348356, 1554347645, 0)",2017,4154,301.1990000000002,4740.852366447449
"lane removed at (6326153027, 553324180, 0)",2017,4154,278.473,4800.463756084442
"lane added at (1453341841, 1453341843, 0)",2017,4154,307.7090000000001,4861.082356452942
"lane removed at (1446780887, 1712251886, 0)",2017,4154,306.92500000000007,4920.759134531021
"lane added at (1014474695, 1446977412, 0)",2017,4154,306.80699999999996,4981.080836057663
"lane removed at (1376112362, 1376112310, 0)",2017,4154,305.9530000000001,5045.1957330703735
"lane reversed at (442141763, 442141765, 0)",2017,4154,293.92100000000005,5105.7540011405945
"lane reversed at (442646166, 446093162, 0)",2017,4154,283.83299999999997,5168.124497175217
"lane added at (412427207, 1758635157, 0)",2017,4154,289.2780000000002,5229.880223989487
"lane reversed at (9966028881, 1554347985, 0)",2017,4154,296.75600000000003,5292.914043903351
"lane reversed at (6198425179, 9102478184, 0)",2017,4154,304.89299999999986,5353.76042509079
"lane reversed at (863981778, 863981805, 0)",2017,4154,300.59,5416.113459587097
"lane added at (1457918702, 1457918830, 0)",2017,4154,281.05100000000016,5479.000050067902
"lane reversed at (1448393781, 1559219966, 0)",2017,4154,305.457,5539.936617612839
"lane removed at (1455124357, 1460125766, 0)",2017,4154,300.7819999999999,5602.064596414566
"lane added at (9966028881, 1554347895, 0)",2017,4154,306.93600000000004,5665.341279745102
"lane added at (1705637772, 1145593750, 0)",2017,4154,301.55999999999995,5727.077278137207
"lane removed at (863981702, 863981684, 0)",2017,4154,289.937,5788.415331840515
"lane removed at (6794162526, 1029552885, 0)",2017,4154,301.1469999999999,5851.359391212463
"lane removed at (2148206148, 1559394735, 0)",2017,4154,301.0340000000001,5972.302697658539
"lane removed at (1254208574, 876375235, 0)",2017,4154,302.285,6032.993623256683
"lane reversed at (7571747348, 4843821515, 0)",2017,4154,303.456,6093.105001449585
"lane added at (1445841210, 1448024653, 0)",2017,4154,289.95700000000005,6157.716219186783
"lane reversed at (1457971700, 1559132538, 0)",2017,4154,294.7749999999999,6219.214532852173
"lane removed at (1985708063, 2954473489, 0)",2017,4154,300.4599999999999,6279.882048606873
"lane removed at (1741003773, 1741003765, 0)",2017,4154,286.9600000000001,6340.318080663681
"lane added at (2292502747, 2292502753, 0)",2017,4154,303.3769999999999,6401.301113367081
"lane reversed at (1120498239, 1120498268, 0)",2017,4154,291.98999999999995,6465.973788976669
"lane added at (1547149589, 1455124381, 0)",2017,4154,285.7199999999999,6530.171379566193
"lane removed at (1445841210, 1445841209, 0)",2017,4154,282.332,6592.228650331497
"lane reversed at (2671190006, 2671190008, 0)",2017,4154,289.87299999999993,6654.523530006409
"lane removed at (412435848, 542729139, 0)",2017,4154,279.472,6713.741544723511
"lane reversed at (1514446557, 1120498209, 0)",2017,4154,297.9089999999999,6777.440707445145
"lane added at (869444389, 908806835, 0)",2017,4154,294.8429999999998,6840.1223912239075
"lane reversed at (1448024644, 1433190388, 0)",2017,4154,290.452,6900.315541505814
"lane removed at (1458040353, 1457918882, 0)",2017,4154,300.3790000000001,6962.232311248779
"lane removed at (2051151969, 2051151962, 0)",2017,4154,305.9199999999999,7022.73908996582
"lane removed at (1559451128, 1559451123, 0)",2017,4154,298.796,7084.854859113693
"lane reversed at (2641782266, 419484846, 0)",2017,4154,301.074,7146.737699508667
"lane removed at (1559394706, 1559394776, 0)",2017,4154,301.24500000000006,7208.831704616547
"lane reversed at (553411792, 553411746, 0)",2017,4154,305.805,7269.0033390522
"lane removed at (7580615420, 1741003863, 0)",2017,4154,295.3510000000001,7332.653699398041
"lane added at (447350691, 412473250, 0)",2017,4154,301.325,7395.700978040695
"lane added at (874900181, 1547149627, 0)",2017,4154,310.772,7461.361402750015
"lane added at (1446977418, 1446977454, 0)",2017,4154,280.11899999999986,7518.904240369797
"lane removed at (1649117765, 1649117784, 0)",2017,4154,306.737,7581.922118663788
"lane removed at (542607597, 876375228, 0)",2017,4154,300.43800000000005,7643.40105009079
"lane added at (1554348364, 1554347427, 0)",2017,4154,288.95000000000005,7705.862203359604
"lane reversed at (1393845689, 1625344683, 0)",2017,4154,299.45799999999997,7766.045278787613
"lane added at (1554348542, 1554348067, 0)",2017,4154,306.81699999999995,7827.120839357376
"lane reversed at (1738827776, 1559220044, 0)",2017,4154,295.551,7891.735606431961
"lane added at (1559219998, 1559220051, 0)",2017,4154,304.01800000000003,7951.424298524857
"lane reversed at (542607339, 1992587306, 0)",2017,4154,302.49700000000007,8010.965530872345
"lane removed at (1171175067, 7530436856, 0)",2017,4154,308.3399999999999,8071.439718008041
"lane reversed at (874900159, 1454993565, 0)",2017,4154,300.17800000000005,8132.1245448589325
